obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Type	
"510.97332"	"510.973327"	"330"	""			
"511.00473"	"511.004803"	"91"	""			
"511.02163"	"511.021603"	"66"	""			
"511.05528"	"511.055293"	"290"	""			
"511.09495"	"511.09496"	"57"	""			
"511.106113"	"511.106130"	"390"	""			
"511.127820"	"511.127823"	"1200"	""			
"511.15762"	"511.157414"	"65"	""			
"511.16810"	"511.168149"	"60"	""			
"511.30470"	"511.304842"	"40"	""			
"511.32946"	"511.329455"	"160"	""			
"511.3733"	"511.373793"	"11"	""			
"511.40666"	"511.406586"	"48"	""			
"511.45806"	"511.458063"	"45"	""			
"511.504465"	"511.504465"	"6800"	""			
"511.55262"	"511.552592"	"46"	""			
"511.62960"	"511.629622"	"310"	""			
"511.66516"	"511.665270"	"31"	""			
"511.729231"	"511.729256"	"510"	""			
"511.81759"	"511.817584"	"87"	""			
"511.82934"	"511.829497"	"52"	""			
"511.96665"	"511.96675"	"43"	""			
"511.98676"	"511.986749"	"70"	""			
"512.0593"	"512.059130"	"22"	""			
"512.06638"	"512.066377"	"38"	""			
"512.13246"	"512.132455"	"120"	""			
"512.16909"	"512.17000"	"26"	""			
"512.1953"	"512.195456"	"22"	""			
"512.22254"	"512.222626"	"24"	""			
"512.23202"	"512.231611"	"27"	""			
"512.249950"	"512.249958"	"510"	""			
"512.3006"	"512.299691"	"44"	""			
"512.31311"	"512.313098"	"91"	""			
"512.32431"	"512.324320"	"120"	""			
"512.46905"	"512.469089"	"32"	""			
"512.4925"	"512.492737"	"16"	""			
"512.52962"	"512.529635"	"45"	""			
"512.548949"	"512.548963"	"650"	""			
"512.57927"	"512.579225"	"79"	""			
"512.58199"	"512.582077"	"100"	""			
"512.595027"	"512.595029"	"1400"	""			
"512.66525"	"512.665143"	"35"	""			
"512.848983"	"512.848976"	"1200"	""			
"512.85664"	"512.856527"	"46"	""			
"512.8891"	"512.889169"	"10"	""			
"512.92027"	"512.920300"	"76"	""			
"512.94521"	"512.945164"	"21"	""			
"512.95520"	"512.955225"	"120"	""			
"512.96560"	"512.965640"	"44"	""			
"512.99885"	"512.999024"	"48"	""			
"513.02338"	"513.023397"	"260"	""			
"513.07752"	"513.077504"	"63"	""			
"513.08180"	"513.081835"	"58"	""			
"513.11455"	"513.114527"	"30"	""			
"513.1257"	"513.125974"	"27"	""			
"513.17073"	"513.17072"	"33"	""			
"513.19924"	"513.199246"	"120"	""			
"513.27422"	"513.274246"	"90"	""			
"513.31051"	"513.310524"	"330"	""			
"513.37506"	"513.375037"	"71"	""			
"513.3922"	"513.393442"	"16"	""			
"513.43387"	"513.433732"	"28"	""			
"513.45707"	"513.456943"	"43"	""			
"513.474594"	"513.474594"	"2100"	""			
"513.54063"	"513.540470"	"29"	""			
"513.55845"	"513.558521"	"60"	""			
"513.58649"	"513.585574"	"24"	""			
"513.6062"	"513.606565"	"15"	""			
"513.61211"	"513.612159"	"160"	""			
"513.6396"	"513.639661"	"80"	""			
"513.6702"	"513.671580"	"9i"	""			
"513.67447"	"513.674189"	"19i"	""			
"513.7300"	"513.729790"	"16"	""			
"513.747314"	"513.747331"	"580"	""			
"513.75403"	"513.753981"	"33"	""			
"513.78397"	"513.783467"	"26"	""			
"513.8086"	"513.808754"	"44"	""			
"513.8359"	"513.83488"	"5"	""			
"513.85760"	"513.85677"	"25"	""			
"513.89255"	"513.892560"	"33"	""			
"513.89574"	"513.895810"	"64"	""			
"513.90612"	"513.906110"	"54"	""			
"513.9314"	"513.931116"	"16"	""			
"513.94487"	"513.944885"	"76"	""			
"514.01266"	"514.012636"	"39"	""			
"514.05252"	"514.052435"	"41"	""			
"514.0716"	"514.070809"	"570"	""			
"514.077360"	"514.077358"	"670"	""			
"514.0983"	"514.098327"	"17"	""			
"514.12650"	"514.126446"	"99"	""			
"514.16285"	"514.162854"	"31"	""			
"514.35427"	"514.35400"	"29"	""			
"514.38157"	"514.381555"	"200"	""			
"514.391646"	"514.391649"	"2900"	""			
"514.48045"	"514.48031"	"31"	""			
"514.56535"	"514.56542"	"28"	""			
"514.605574"	"514.605565"	"410"	""			
"514.71346"	"514.713417"	"100"	""			
"514.78164"	"514.78167"	"29"	""			
"514.88955"	"514.889620"	"18"	""			
"514.920691"	"514.920697"	"370"	""			
"514.98080"	"514.980803"	"160"	""			
"515.07001"	"515.070001"	"180"	""			
"515.13746"	"515.137329"	"39"	""			
"515.161187"	"515.161186"	"6000"	""			
"515.19674"	"515.196819"	"54"	""			
"515.2305"	"515.230532"	"21"	""			
"515.2714"	"515.27073"	"13"	""			
"515.39316"	"515.39311"	"41"	""			
"515.3975"	"515.397755"	"21"	""			
"515.424301"	"515.424302"	"7800"	""			
"515.44530"	"515.445155"	"41"	""			
"515.50836"	"515.508369"	"51"	""			
"515.59121"	"515.591143"	"29"	""			
"515.74258"	"515.742607"	"170"	""			
"515.74790"	"515.747902"	"52"	""			
"515.76731"	"515.767919"	"19"	""			
"515.83503"	"515.834855"	"42"	""			
"515.860420"	"515.860420"	"16000"	""			
"515.93391"	"515.933897"	"36"	""			
"515.94534"	"515.945338"	"160"	""			
"515.95154"	"515.952374"	"49"	""			
"515.962027"	"515.962023"	"390"	""			
"516.02664"	"516.027559"	"19"	""			
"516.069321"	"516.069274"	"780*"	""			
"516.073077"	"516.073078"	"970"	""			
"516.10195"	"516.10188"	"29"	""			
"516.153960"	"516.153958"	"2200"	""			
"516.17065"	"516.170496"	"24"	""			
"516.23550"	"516.235486"	"160"	""			
"516.25528"	"516.255294"	"81"	""			
"516.26756"	"516.267580"	"43"	""			
"516.2852"	"516.285472"	"42"	""			
"516.32361"	"516.323578"	"65"	""			
"516.345843"	"516.345842"	"3300"	""			
"516.41092"	"516.410823"	"120"	""			
"516.42034"	"516.420346"	"76"	""			
"516.44014"	"516.440133"	"290"	""			
"516.4789"	"516.479173"	"160"	""			
"516.49757"	"516.497422"	"68"	""			
"516.50585"	"516.505857"	"170"	""			
"516.56074"	"516.560706"	"120"	""			
"516.62419"	"516.624091"	"60"	""			
"516.6392"	"516.638996"	"21"	""			
"516.66114"	"516.661175"	"33"	""			
"516.66553"	"516.665552"	"240"	""			
"516.83910"	"516.839074"	"150"	""			
"516.858659"	"516.858661"	"440"	""			
"516.892234"	"516.892243"	"410"	""			
"516.9019"	"516.902578"	"21"	""			
"517.03004"	"517.030033"	"48"	""			
"517.03684"	"517.036840"	"29"	""			
"517.04123"	"517.041266"	"29"	""			
"517.0569"	"517.056943"	"5"	""			
"517.0631"	"517.063302"	"5"	""			
"517.2124"	"517.211334"	"15"	""			
"517.22126"	"517.221227"	"30"	""			
"517.2349"	"517.235389"	"15"	""			
"517.24786"	"517.247892"	"100"	""			
"517.367155"	"517.367149"	"630"	""			
"517.38413"	"517.384108"	"140"	""			
"517.42427"	"517.424285"	"270"	""			
"517.43699"	"517.437010"	"370"	""			
"517.479899"	"517.479900"	"410"	""			
"517.4935"	"517.49418"	"12"	""			
"517.532472"	"517.532468"	"900"	""			
"517.591150"	"517.591193"	"550"	""			
"517.6145"	"517.614738"	"41"	""			
"517.6297"	"517.629548"	"26"	""			
"517.640388"	"517.640367"	"610"	""			
"517.6546"	"517.654817"	"41"	""			
"517.696110"	"517.696112"	"5000"	""			
"517.70150"	"517.701441"	"230"	""			
"517.74759"	"517.747583"	"190"	""			
"517.762284"	"517.762291"	"700"	""			
"517.83358"	"517.833591"	"110"	""			
"517.848006"	"517.847993"	"380"	""			
"517.8691"	"517.869026"	"26"	""			
"517.8852"	"517.885678"	"15"	""			
"517.91440"	"517.914396"	"72"	""			
"518.0184"	"518.019154"	"20"	""			
"518.0406"	"518.041026"	"15"	""			
"518.07209"	"518.072093"	"280"	""			
"518.1553"	"518.154909"	"40"	""			
"518.20374"	"518.203739"	"78"	""			
"518.2135"	"518.213912"	"15"	""			
"518.2405"	"518.240491"	"25"	""			
"518.30897"	"518.308973"	"180"	""			
"518.33408"	"518.334066"	"160"	""			
"518.445343"	"518.445339"	"670"	""			
"518.48060"	"518.480547"	"31"	""			
"518.48888"	"518.489321"	"26"	""			
"518.52042"	"518.520433"	"170"	""			
"518.52416"	"518.524095"	"60*"	""			
"518.52416"	"518.524200"	"60*"	""			
"518.5663"	"518.566667"	"16"	""			
"518.58979"	"518.589717"	"44"	""			
"518.61788"	"518.61731"	"18"	""			
"518.641322"	"518.641309"	"440"	""			
"518.71677"	"518.716773"	"260"	""			
"518.733738"	"518.733744"	"1400"	""			
"518.77747"	"518.777420"	"33"	""			
"518.79517"	"518.795167"	"87"	""			
"518.90103"	"518.901026"	"89"	""			
"518.9464"	"518.946661"	"15"	""			
"519.0219"	"519.022092"	"25"	""			
"519.0368"	"519.036773"	"40"	""			
"519.1337"	"519.133928"	"76"	""			
"519.1487"	"519.148077"	"15"	""			
"519.1715"	"519.171186"	"20"	""			
"519.1919"	"519.191836"	"10"	""			
"519.19861"	"519.198754"	"28"	""			
"519.2176"	"519.218056"	"25"	""			
"519.2409"	"519.240845"	"20"	""			
"519.27472"	"519.274754"	"78"	""			
"519.34076"	"519.340784"	"52"	""			
"519.35392"	"519.353968"	"34"	""			
"519.36029"	"519.360279"	"28"	""			
"519.36436"	"519.364325"	"52"	""			
"519.39458"	"519.394574"	"340"	""			
"519.445757"	"519.445760"	"1900"	""			
"519.55814"	"519.557934"	"33"	""			
"519.581364"	"519.581364"	"5100"	""			
"519.64448"	"519.644491"	"39"	""			
"519.6574"	"519.657788"	"15"	""			
"519.7127"	"519.71289"	"12"	""			
"519.723602"	"519.723624"	"410"	""			
"519.75789"	"519.757888"	"31"	""			
"519.80413"	"519.804120"	"30"	""			
"519.8162"	"519.816406"	"20"	""			
"519.879977"	"519.879977"	"3000"	""			
"519.916381"	"519.916382"	"9200"	""			
"519.932681"	"519.932680"	"1500"	""			
"520.15738"	"520.157288"	"39"	""			
"520.20087"	"520.200869"	"290"	""			
"520.2410"	"520.241044"	"25"	""			
"520.32347"	"520.322758"	"23"	""			
"520.3641"	"520.364275"	"15"	""			
"520.384792"	"520.384690"	"470"	""			
"520.515215"	"520.515223"	"710"	""			
"520.55638"	"520.556396"	"68"	""			
"520.59283"	"520.592838"	"42"	""			
"520.60946"	"520.609459"	"77"	""			
"520.62392"	"520.62400"	"26"	""			
"520.6410"	"520.640934"	"25"	""			
"520.67995"	"520.679957"	"240"	""			
"520.70835"	"520.708439"	"49"	""			
"520.76679"	"520.766814"	"71"	""			
"520.78015"	"520.780133"	"310"	""			
"520.8087"	"520.808881"	"40"	""			
"520.972443"	"520.972439"	"1500"	""			
"521.01852"	"521.018513"	"39"	""			
"521.02520"	"521.025105"	"72*"	""			
"521.02520"	"521.025287"	"72*"	""			
"521.08218"	"521.08224"	"33"	""			
"521.123034"	"521.123034"	"6900"	""			
"521.1668"	"521.166853"	"20"	""			
"521.23471"	"521.234706"	"59"	""			
"521.26823"	"521.268230"	"46"	""			
"521.334923"	"521.334927"	"2500"	""			
"521.34863"	"521.348625"	"320"	""			
"521.37576"	"521.375850"	"28"	""			
"521.3930"	"521.393093"	"10"	""			
"521.4414"	"521.441453"	"20"	""			
"521.57654"	"521.576343"	"62"	""			
"521.66872"	"521.668815"	"30"	""			
"521.7109"	"521.710434"	"10"	""			
"521.72766"	"521.727677"	"30"	""			
"521.8272"	"521.827907"	"10"	""			
"521.910992"	"521.910992"	"4400"	""			
"521.93600"	"521.935958"	"100"	""			
"522.0131"	"522.013251"	"20"	""			
"522.03085"	"522.030898"	"94"	""			
"522.07068"	"522.070673"	"370"	""			
"522.092634"	"522.092639"	"640"	""			
"522.22628"	"522.226320"	"84"	""			
"522.27661"	"522.276596"	"60"	""			
"522.46959"	"522.469619"	"26"	""			
"522.50115"	"522.501380"	"19"	""			
"522.55206"	"522.552099"	"26"	""			
"522.57613"	"522.576136"	"29"	""			
"522.5869"	"522.586686"	"6"	""			
"522.60896"	"522.609033"	"27"	""			
"522.65254"	"522.652540"	"120"	""			
"522.65642"	"522.656345"	"26"	""			
"522.70832"	"522.708299"	"29"	""			
"522.74636"	"522.746318"	"33"	""			
"522.8033"	"522.804039"	"8"	""			
"522.822453"	"522.822459"	"830"	""			
"522.83541"	"522.835442"	"68"	""			
"522.89951"	"522.899510"	"300"	""			
"522.97945"	"522.979454"	"71"	""			
"523.0012"	"523.001185"	"80"	""			
"523.115956"	"523.115956"	"15000"	""			
"523.1659"	"523.165852"	"16"	""			
"523.17080"	"523.170623"	"25"	""			
"523.18020"	"523.180199"	"49"	""			
"523.20749"	"523.207422"	"25"	""			
"523.22775"	"523.227738"	"38"	""			
"523.23415"	"523.234146"	"100"	""			
"523.28464"	"523.284210"	"24"	""			
"523.33638"	"523.336176"	"21"	""			
"523.37841"	"523.378348"	"26"	""			
"523.41069"	"523.410694"	"360"	""			
"523.42460"	"523.424595"	"140"	""			
"523.57171"	"523.572090"	"27"	""			
"523.67692"	"523.676933"	"43"	""			
"523.69159"	"523.691602"	"27"	""			
"523.70372"	"523.703762"	"30"	""			
"523.72332"	"523.723296"	"52"	""			
"523.79830"	"523.798203"	"27"	""			
"523.7989"	"523.798968"	"16"	""			
"523.881378"	"523.881376"	"2100"	""			
"523.90665"	"523.906619"	"31"	""			
"523.94748"	"523.947466"	"140"	""			
"523.955207"	"523.955209"	"1800"	""			
"523.99749"	"523.997481"	"29"	""			
"524.0341"	"524.033736"	"10"	""			
"524.07822"	"524.078197"	"29"	""			
"524.11490"	"524.114930"	"37"	""			
"524.12226"	"524.122257"	"48"	""			
"524.1858"	"524.185104"	"270"	""			
"524.26826"	"524.268279"	"48"	""			
"524.3120"	"524.311387"	"15"	""			
"524.34018"	"524.340188"	"17"	""			
"524.36367"	"524.363659"	"35"	""			
"524.37405"	"524.374059"	"150"	""			
"524.38370"	"524.383667"	"81"	""			
"524.45890"	"524.458901"	"40"	""			
"524.46438"	"524.464610"	"45"	""			
"524.56967"	"524.569674"	"29"	""			
"524.719711"	"524.719688"	"540"	""			
"524.72865"	"524.728674"	"110"	""			
"524.73611"	"524.736143"	"130"	""			
"524.8199"	"524.819737"	"110"	""			
"524.84698"	"524.846972"	"54"	""			
"524.85879"	"524.858788"	"40"	""			
"525.01695"	"525.016931"	"25"	""			
"525.08728"	"525.087284"	"190"	""			
"525.11804"	"525.118052"	"62"	""			
"525.13637"	"525.136405"	"83"	""			
"525.17796"	"525.178044"	"25"	""			
"525.21651"	"525.216494"	"55"	""			
"525.25680"	"525.256753"	"37"	""			
"525.34369"	"525.343578"	"63"	""			
"525.3534"	"525.353328"	"41"	""			
"525.36746"	"525.367498"	"75"	""			
"525.41088"	"525.410860"	"160"	""			
"525.425891"	"525.425887"	"550"	""			
"525.43011"	"525.430062"	"56"	""			
"525.55736"	"525.557386"	"140"	""			
"525.59188"	"525.591925"	"43"	""			
"525.70467"	"525.704540"	"32*"	""			
"525.70467"	"525.704791"	"32*"	""			
"525.7607"	"525.760549"	"20"	""			
"525.79771"	"525.797494"	"19"	""			
"525.82046"	"525.820548"	"190"	""			
"525.836025"	"525.836026"	"9200"	""			
"525.8779"	"525.877904"	"14"	""			
"525.89076"	"525.891027"	"20"	""			
"525.91375"	"525.913752"	"40"	""			
"525.95840"	"525.958392"	"56"	""			
"525.97760"	"525.977607"	"190"	""			
"526.010418"	"526.010419"	"1500"	""			
"526.11925"	"526.119307"	"33"	""			
"526.147187"	"526.147198"	"550"	""			
"526.15337"	"526.153357"	"60"	""			
"526.2025"	"526.202540"	"16"	""			
"526.26217"	"526.262132"	"230"	""			
"526.34781"	"526.34787"	"56"	""			
"526.3892"	"526.389102"	"77"	""			
"526.43293"	"526.432932"	"34"	""			
"526.50790"	"526.507812"	"36"	""			
"526.6073"	"526.606781"	"5"	""			
"526.671021"	"526.671021"	"4600"	""			
"526.8158"	"526.815888"	"10"	""			
"526.8539"	"526.853815"	"10"	""			
"526.95374"	"526.95386"	"54"	""			
"526.97927"	"526.979261"	"320"	""			
"527.08311"	"527.083087"	"60"	""			
"527.10225"	"527.10223"	"38"	""			
"527.2092"	"527.209030"	"25"	""			
"527.292676"	"527.292682"	"710"	""			
"527.31317"	"527.313195"	"460"	""			
"527.31969"	"527.319711"	"70"	""			
"527.33570"	"527.335690"	"64"	""			
"527.35338"	"527.353372"	"27"	""			
"527.35986"	"527.360184"	"48"	""			
"527.36920"	"527.369163"	"43"	""			
"527.411873"	"527.411870"	"1800"	""			
"527.43897"	"527.438963"	"150"	""			
"527.4581"	"527.458409"	"25"	""			
"527.49465"	"527.494697"	"34"	""			
"527.714582"	"527.714581"	"450"	""			
"527.7341"	"527.734080"	"15"	""			
"527.7404"	"527.740263"	"51"	""			
"527.76458"	"527.76465"	"47"	""			
"527.91968"	"527.919702"	"86"	""			
"527.9766"	"527.976750"	"10"	""			
"528.03441"	"528.034415"	"190"	""			
"528.05143"	"528.051523"	"38"	""			
"528.106874"	"528.106873"	"1300"	""			
"528.19515"	"528.195093"	"44"	""			
"528.21813"	"528.21813"	"39"	""			
"528.23949"	"528.239465"	"240"	""			
"528.25526"	"528.255193"	"37"	""			
"528.27722"	"528.277217"	"45"	""			
"528.36959"	"528.369609"	"130"	""			
"528.5183"	"528.519233"	"15"	""			
"528.65008"	"528.650117"	"40"	""			
"528.7167"	"528.716744"	"21"	""			
"528.7252"	"528.725534"	"6"	""			
"528.7648"	"528.764880"	"15"	""			
"528.96226"	"528.962254"	"140"	""			
"529.04793"	"529.04794"	"26"	""			
"529.1638"	"529.163434"	"15"	""			
"529.181642"	"529.181650"	"810"	""			
"529.20774"	"529.207708"	"67"	""			
"529.2666"	"529.266235"	"15"	""			
"529.3077"	"529.307052"	"15"	""			
"529.31365"	"529.313393"	"48*"	""			
"529.31365"	"529.313759"	"48*"	""			
"529.3435"	"529.343456"	"15"	""			
"529.40671"	"529.406691"	"76"	""			
"529.439703"	"529.439708"	"1300"	""			
"529.46943"	"529.469416"	"62"	""			
"529.47535"	"529.475300"	"57"	""			
"529.50886"	"529.508839"	"220"	""			
"529.56159"	"529.561737"	"100*"	""			
"529.56735"	"529.567343"	"93"	""			
"529.627859"	"529.627865"	"1800"	""			
"529.68447"	"529.684460"	"92"	""			
"529.74076"	"529.740746"	"160"	""			
"529.774301"	"529.774306"	"2000"	""			
"529.784788"	"529.784776"	"630"	""			
"529.828247"	"529.828245"	"2000"	""			
"529.85601"	"529.855997"	"320"	""			
"529.87129"	"529.871347"	"27"	""			
"529.9376"	"529.937384"	"10"	""			
"529.94410"	"529.944990"	"26"	""			
"529.9787"	"529.978710"	"10"	""			
"530.0321"	"530.032014"	"20"	""			
"530.052338"	"530.052328"	"1100"	""			
"530.20504"	"530.205062"	"33"	""			
"530.2405"	"530.240605"	"17"	""			
"530.25445"	"530.254477"	"26"	""			
"530.2779"	"530.278159"	"5"	""			
"530.31628"	"530.316299"	"150"	""			
"530.33336"	"530.333367"	"130"	""			
"530.348362"	"530.348323"	"450"	""			
"530.35622"	"530.356186"	"55"	""			
"530.5304"	"530.530329"	"270"	""			
"530.57435"	"530.574358"	"130"	""			
"530.6166"	"530.616528"	"26"	""			
"530.698638"	"530.698645"	"520"	""			
"530.83106"	"530.831055"	"120"	""			
"530.87243"	"530.872503"	"28"	""			
"530.88055"	"530.880583"	"31"	""			
"530.9052"	"530.905483"	"10"	""			
"530.96093"	"530.960926"	"270"	""			
"531.0432"	"531.043438"	"26"	""			
"531.11718"	"531.117150"	"36"	""			
"531.18672"	"531.186667"	"240"	""			
"531.200165"	"531.200167"	"7300"	""			
"531.252884"	"531.252885"	"3400"	""			
"531.26433"	"531.264347"	"340"	""			
"531.27808"	"531.278126"	"260"	""			
"531.290441"	"531.290439"	"2200"	""			
"531.41775"	"531.417737"	"35"	""			
"531.42099"	"531.421038"	"28"	""			
"531.42577"	"531.425707"	"39"	""			
"531.52278"	"531.522768"	"220"	""			
"531.5834"	"531.583399"	"26"	""			
"531.67861"	"531.678387"	"26"	""			
"531.749428"	"531.749435"	"1500"	""			
"531.81104"	"531.811039"	"220"	""			
"531.82235"	"531.822386"	"29"	""			
"531.9023"	"531.901358"	"10"	""			
"531.9742"	"531.974368"	"43"	""			
"532.00985"	"532.009836"	"120"	""			
"532.13159"	"532.13180"	"36*"	""			
"532.1873"	"532.187227"	"10"	""			
"532.28989"	"532.289873"	"380"	""			
"532.34002"	"532.340052"	"110"	""			
"532.35258"	"532.352522"	"27"	""			
"532.3851"	"532.383872"	"810"	""			
"532.45894"	"532.458933"	"67"	""			
"532.543149"	"532.543159"	"630"	""			
"532.61883"	"532.618787"	"180"	""			
"532.627743"	"532.627733"	"1000"	""			
"532.697568"	"532.697568"	"4400"	""			
"532.78603"	"532.786025"	"50"	""			
"532.80072"	"532.800668"	"40"	""			
"532.94710"	"532.947296"	"120*"	""			
"532.9605"	"532.960143"	"10"	""			
"533.00101"	"533.000825"	"65"	""			
"533.008034"	"533.008029"	"740"	""			
"533.0340"	"533.033510"	"270"	""			
"533.0517"	"533.051583"	"42"	""			
"533.08616"	"533.086188"	"95"	""			
"533.1481"	"533.147956"	"42"	""			
"533.17477"	"533.174774"	"130"	""			
"533.2120"	"533.211984"	"10"	""			
"533.22404"	"533.224041"	"27"	""			
"533.3200"	"533.319927"	"42"	""			
"533.33846"	"533.338464"	"150"	""			
"533.36517"	"533.365188"	"54"	""			
"533.38151"	"533.38148"	"36"	""			
"533.41361"	"533.413613"	"69"	""			
"533.53727"	"533.537274"	"41"	""			
"533.6315"	"533.631384"	"220"	""			
"533.67836"	"533.678349"	"88"	""			
"533.70155"	"533.701547"	"390"	""			
"533.7502"	"533.749944"	"10"	""			
"533.82134"	"533.821353"	"110"	""			
"533.82868"	"533.828663"	"94"	""			
"533.83654"	"533.836504"	"39"	""			
"533.86405"	"533.864047"	"86"	""			
"533.9896"	"533.989829"	"280"	""			
"534.049829"	"534.049833"	"520"	""			
"534.0650"	"534.064747"	"1100"	""			
"534.11940"	"534.119330"	"79"	""			
"534.12134"	"534.121433"	"70"	""			
"534.25482"	"534.254738"	"25"	""			
"534.2665"	"534.26707"	"17"	""			
"534.2790"	"534.278657"	"19"	""			
"534.33592"	"534.335839"	"43"	""			
"534.358118"	"534.358119"	"11000"	""			
"534.4308"	"534.430804"	"15"	""			
"534.5241"	"534.523873"	"25"	""			
"534.5515"	"534.552124"	"17"	""			
"534.67649"	"534.676385"	"34"	""			
"534.75542"	"534.75539"	"35"	""			
"534.797111"	"534.797132"	"980"	""			
"534.83092"	"534.830922"	"130"	""			
"534.8531"	"534.852967"	"15"	""			
"534.90054"	"534.900519"	"320"	""			
"534.9425"	"534.943011"	"15"	""			
"535.02049"	"535.020493"	"60"	""			
"535.112655"	"535.112654"	"1300"	""			
"535.13802"	"535.138090"	"27"	""			
"535.18366"	"535.183645"	"380"	""			
"535.19960"	"535.199603"	"69"	""			
"535.2272"	"535.226930"	"25"	""			
"535.2304"	"535.231444"	"15"	""			
"535.29871"	"535.298692"	"200"	""			
"535.30727"	"535.307244"	"120*"	""			
"535.30727"	"535.307357"	"120*"	""			
"535.31617"	"535.316186"	"33"	""			
"535.37100"	"535.370959"	"52"	""			
"535.3977"	"535.396643"	"25"	""			
"535.46016"	"535.460155"	"220"	""			
"535.563638"	"535.563651"	"420"	""			
"535.61362"	"535.613597"	"36"	""			
"535.6278"	"535.628125"	"5"	""			
"535.66703"	"535.667082"	"32"	""			
"535.7338"	"535.732808"	"10"	""			
"535.77408"	"535.774101"	"27"	""			
"535.8081"	"535.808102"	"25"	""			
"535.8415"	"535.841288"	"15"	""			
"535.8558"	"535.854685"	"10"	""			
"535.87059"	"535.870605"	"380"	""			
"535.87583"	"535.875910"	"32"	""			
"535.92289"	"535.922874"	"26"	""			
"535.9430"	"535.943081"	"19"	""			
"535.982701"	"535.982702"	"420"	""			
"536.014998"	"536.014993"	"2200"	""			
"536.09886"	"536.09886"	"27"	""			
"536.115584"	"536.115563"	"560"	""			
"536.1783"	"536.178554"	"6"	""			
"536.257516"	"536.257516"	"790"	""			
"536.35317"	"536.353159"	"44"	""			
"536.3880"	"536.38769"	"24"	""			
"536.3931"	"536.393384"	"24"	""			
"536.44444"	"536.444379"	"29"	""			
"536.46235"	"536.462336"	"80"	""			
"536.46870"	"536.468672"	"32"	""			
"536.4858"	"536.486118"	"15"	""			
"536.4985"	"536.498719"	"19"	""			
"536.54706"	"536.547051"	"200"	""			
"536.55246"	"536.552433"	"84"	""			
"536.5658"	"536.56550"	"18"	""			
"536.5913"	"536.591661"	"10"	""			
"536.6557"	"536.655245"	"9"	""			
"536.67067"	"536.670675"	"79"	""			
"536.7234"	"536.722561"	"250"	""			
"536.7849"	"536.784728"	"15"	""			
"536.84699"	"536.846922"	"46"	""			
"536.8651"	"536.865286"	"22"	""			
"536.928168"	"536.928172"	"900"	""			
"536.944698"	"536.944700"	"720"	""			
"536.98904"	"536.989022"	"46"	""			
"537.0522"	"537.051909"	"25"	""			
"537.070951"	"537.070934"	"570"	""			
"537.11237"	"537.112427"	"61"	""			
"537.1233"	"537.12297"	"18"	""			
"537.1678"	"537.167805"	"14"	""			
"537.19948"	"537.199663"	"97"	""			
"537.2117"	"537.211782"	"14"	""			
"537.2230"	"537.221871"	"4"	""			
"537.24555"	"537.245456"	"49*"	""			
"537.270280"	"537.270265"	"820"	""			
"537.33936"	"537.339367"	"66"	""			
"537.46351"	"537.46359"	"60"	""			
"537.482177"	"537.482178"	"1800"	""			
"537.49985"	"537.499945"	"150"	""			
"537.54972"	"537.549670"	"54"	""			
"537.6366"	"537.635971"	"9"	""			
"537.6600"	"537.659846"	"19"	""			
"537.678090"	"537.678090"	"820"	""			
"537.79697"	"537.796937"	"50"	""			
"537.81696"	"537.816971"	"140"	""			
"537.883571"	"537.883563"	"1800"	""			
"537.911036"	"537.911041"	"3300"	""			
"537.91835"	"537.917504"	"73"	""			
"537.92822"	"537.928232"	"41"	""			
"537.93346"	"537.933126"	"28"	""			
"537.98849"	"537.988527"	"27"	""			
"538.13709"	"538.137100"	"140"	""			
"538.21752"	"538.217519"	"89"	""			
"538.22314"	"538.223153"	"46"	""			
"538.25339"	"538.254018"	"33"	""			
"538.2636"	"538.262243"	"19"	""			
"538.30546"	"538.305411"	"52"	""			
"538.43012"	"538.430133"	"270"	""			
"538.5013"	"538.501301"	"16"	""			
"538.50746"	"538.507449"	"37"	""			
"538.5364"	"538.535647"	"5"	""			
"538.61115"	"538.611149"	"33"	""			
"538.6149"	"538.615407"	"10"	""			
"538.661051"	"538.661031"	"4700bl"	""			
"538.71521"	"538.715206"	"120"	""			
"538.73224"	"538.732262"	"29"	""			
"538.805076"	"538.805081"	"750"	""			
"539.042556"	"539.042553"	"2400"	""			
"539.0575"	"539.058593"	"11"	""			
"539.07582"	"539.075127"	"130"	""			
"539.2768"	"539.276427"	"15"	""			
"539.2894"	"539.28926"	"20"	""			
"539.31767"	"539.317663"	"100"	""			
"539.3259"	"539.326661"	"17"	""			
"539.38737"	"539.387280"	"180"	""			
"539.397182"	"539.397172"	"850"	""			
"539.476065"	"539.476066"	"4100"	""			
"539.52472"	"539.524874"	"27"	""			
"539.61127"	"539.611393"	"140"	""			
"539.6422"	"539.642243"	"24"	""			
"539.71306"	"539.712730"	"130"	""			
"539.7445"	"539.744244"	"28"	""			
"539.7499"	"539.750618"	"11"	""			
"539.7731"	"539.771997"	"5"	""			
"539.78845"	"539.788503"	"64"	""			
"539.82047"	"539.820460"	"330"	""			
"539.85096"	"539.850954"	"46"	""			
"539.870147"	"539.870139"	"1300"	""			
"539.89005"	"539.890074"	"210"	""			
"539.892207"	"539.892212"	"940"	""			
"539.917439"	"539.917440"	"1800"	""			
"539.9427"	"539.94199"	"45"	""			
"539.96218"	"539.962178"	"350"	""			
"540.01456"	"540.014562"	"430"	""			
