obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Type	
"410.08472"	"410.084701"	"93"	""			
"410.13279"	"410.132780"	"43"	""			
"410.24621"	"410.245961"	"21"	""			
"410.31100"	"410.310891"	"22"	""			
"410.32626"	"410.326263"	"71"	""			
"410.34601"	"410.346059"	"110"	""			
"410.36641"	"410.366521"	"35"	""			
"410.438203"	"410.438202"	"560"	""			
"410.49156"	"410.491278"	"28"	""			
"410.533004"	"410.533006"	"640"	""			
"410.534941"	"410.534973"	"360"	""			
"410.54756"	"410.547560"	"75"	""			
"410.591490"	"410.591507"	"420"	""			
"410.61195"	"410.612043"	"52"	""			
"410.69497"	"410.694909"	"34"	""			
"410.73720"	"410.737202"	"140"	""			
"410.77926"	"410.779320"	"100"	""			
"410.841975"	"410.841977"	"4800"	""			
"411.00743"	"411.007421"	"38"	""			
"411.05141"	"411.051439"	"150"	""			
"411.063507"	"411.063506"	"550"	""			
"411.086653"	"411.086630"	"310"	""			
"411.09721"	"411.097138"	"18"	""			
"411.11347"	"411.113464"	"41"	""			
"411.14271"	"411.142504"	"32"	""			
"411.14585"	"411.145832"	"16"	""			
"411.19861"	"411.197907"	"32"	""			
"411.23144"	"411.231451"	"89"	""			
"411.24850"	"411.248606"	"10"	""			
"411.35574"	"411.355715"	"92"	""			
"411.41451"	"411.414568"	"21"	""			
"411.51351"	"411.513537"	"20"	""			
"411.56512"	"411.565209"	"52"	""			
"411.63121"	"411.631255"	"25"	""			
"411.671359"	"411.671357"	"4500"	""			
"411.78454"	"411.784509"	"21"	""			
"411.85973"	"411.859713"	"91"	""			
"411.93900"	"411.938665"	"21"	""			
"412.00141"	"412.001262"	"32"	""			
"412.18543"	"412.185407"	"40"	""			
"412.26738"	"412.267385"	"150"	""			
"412.29653"	"412.296533"	"72"	""			
"412.32701"	"412.326993"	"21"	""			
"412.34011"	"412.340224"	"21"	""			
"412.353068"	"412.353073"	"410"	""			
"412.39546"	"412.395364"	"23"	""			
"412.45128"	"412.451279"	"55"	""			
"412.46658"	"412.466563"	"78"	""			
"412.66071"	"412.660590"	"10"	""			
"412.72891"	"412.728502"	"32"	""			
"412.83000"	"412.829816"	"32"	""			
"412.89121"	"412.891217"	"10"	""			
"412.99176"	"412.991771"	"22"	""			
"413.06648"	"413.066476"	"27"	""			
"413.142647"	"413.142644"	"580"	""			
"413.15308"	"413.153074"	"110"	""			
"413.20901"	"413.208520"	"21"	""			
"413.22871"	"413.228878"	"21"	""			
"413.275326"	"413.275316"	"2200"	""			
"413.29790"	"413.298508"	"10"	""			
"413.33961"	"413.339886"	"21"	""			
"413.411306"	"413.411312"	"950"	""			
"413.44141"	"413.441485"	"10"	""			
"413.46141"	"413.461420"	"42"	""			
"413.49890"	"413.499058"	"21"	""			
"413.61010"	"413.610104"	"21"	""			
"413.63990"	"413.639895"	"470"	""			
"413.70681"	"413.706727"	"21"	""			
"413.76121"	"413.761422"	"21"	""			
"413.88422"	"413.884214"	"91"	""			
"413.97581"	"413.97563"	"10"	""			
"413.99309"	"413.993543"	"18"	""			
"414.023494"	"414.023492"	"1500"	""			
"414.038544"	"414.038548"	"500"	""			
"414.12250"	"414.122974"	"21"	""			
"414.163207"	"414.163205"	"220"	""			
"414.19470"	"414.194769"	"10"	""			
"414.247404"	"414.247392"	"740"	""			
"414.270089"	"414.270089"	"3500"	""			
"414.29725"	"414.297251"	"43"	""			
"414.36046"	"414.360477"	"35"	""			
"414.56640"	"414.56605"	"10"	""			
"414.58342"	"414.583402"	"23"	""			
"414.60690"	"414.607541"	"21"	""			
"414.62560"	"414.62607"	"10"	""			
"414.66641"	"414.66616"	"21"	""			
"414.80257"	"414.802580"	"22"	""			
"414.818150"	"414.818149"	"930"	""			
"414.83464"	"414.834631"	"150"	""			
"414.84251"	"414.842630"	"21"	""			
"414.86835"	"414.868367"	"51"	""			
"414.87725"	"414.877293"	"29"	""			
"414.97073"	"414.970745"	"34"	""			
"414.998694"	"414.998689"	"1500"	""			
"415.03685"	"415.036844"	"31"	""			
"415.04836"	"415.048431"	"20"	""			
"415.14511"	"415.145106"	"54"	""			
"415.37217"	"415.372180"	"15"	""			
"415.54740"	"415.547648"	"10"	""			
"415.623816"	"415.623809"	"430"	""			
"415.651648"	"415.651643"	"1300"	""			
"415.69870"	"415.698669"	"10"	""			
"415.965981"	"415.965975"	"360"	""			
"416.15894"	"416.158984"	"52"	""			
"416.18834"	"416.188377"	"34"	""			
"416.24523"	"416.24561"	"79"	""			
"416.267894"	"416.267903"	"300"	""			
"416.31807"	"416.318073"	"43"	""			
"416.364686"	"416.364692"	"690"	""			
"416.373618"	"416.373634"	"180"	""			
"416.425496"	"416.425490"	"440"	""			
"416.50741"	"416.507404"	"120"	""			
"416.64927"	"416.649237"	"17"	""			
"416.72741"	"416.727372"	"20"	""			
"416.863403"	"416.863404"	"740"	""			
"417.046522"	"417.046636"	"530bl"	""			
"417.078556"	"417.078573"	"190"	""			
"417.134094"	"417.134089"	"250"	""			
"417.35301"	"417.352287"	"44"	""			
"417.36376"	"417.363994"	"26"	""			
